Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,4.120936,-6.376191,13.210758,0.959549,0.620728,0
1,-7.213142,4.299821,0.540376,-1.000000,0.773231,1
2,5.203707,-6.945636,12.937352,-0.592676,0.642201,1
3,4.285849,-6.638706,13.207111,0.855299,0.641756,0
4,3.553583,-0.590883,3.202618,-0.971090,0.686841,1
5,-0.078037,-7.219379,12.935845,-0.981336,0.723634,1
6,3.396687,-0.544658,3.202618,-0.967836,0.677742,1
7,5.097199,-7.993974,13.002466,-0.910970,0.646089,1
8,5.218524,-7.639025,12.935845,-0.818057,0.642785,1
9,-7.428095,-0.795295,0.562802,-0.999973,0.767919,1
10,4.222832,-6.638706,13.207111,0.924973,0.634413,0
11,7.999154,3.662033,13.199071,-0.997219,0.737134,1
12,5.203707,-6.961782,12.937352,-0.599845,0.642469,1
13,7.999154,4.327134,12.705436,-0.998397,0.751701,1
14,7.999154,3.602456,13.199071,-0.996963,0.728211,1
15,7.974548,3.927890,13.318176,-0.997792,0.745704,1
16,4.287246,-6.376418,12.935845,0.870368,0.639572,0
17,4.183661,-6.376191,13.210758,0.944824,0.627538,0
18,5.203717,-7.854255,12.935835,-0.867333,0.644415,1
19,3.459705,-0.544658,3.202618,-0.969478,0.678690,1
