Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input,Critical
0,-6.550384,-2.416641,2.181607,1.000000,0.789584,-5.639129,0
1,-7.812610,6.386220,19.463237,-0.142027,0.844631,-4.707949,0
2,-7.968908,-6.518486,22.544559,-0.967007,0.768213,-0.002676,1
3,-7.957632,-1.703424,19.692868,-0.779100,0.659770,-0.033574,1
4,7.411557,-1.787553,6.851281,-1.000000,0.812929,-2.437304,1
5,-7.681131,-3.050709,19.743867,-0.537358,0.705714,-1.261679,0
6,4.930611,6.288514,3.876408,0.556090,0.756926,-2.578389,0
7,-6.550384,-1.332941,19.839906,-0.160113,0.684752,-0.457481,0
8,-7.869184,6.359461,15.122925,0.999998,0.734375,-4.340763,0
9,-6.551676,-1.703469,3.914923,0.110855,0.819121,-4.690926,0
10,-7.874878,-3.754034,22.079211,-0.638265,0.712255,-1.969440,0
11,1.522826,6.270140,3.526985,0.829665,0.741047,-2.879037,0
12,-6.551676,6.678040,3.821493,0.997528,0.783950,-3.407739,0
13,-7.968908,-7.286884,19.674924,-0.847988,0.744575,-1.491767,1
14,5.208804,6.556052,22.544559,0.999819,0.825767,-4.874219,0
15,-7.532869,-6.718453,22.600053,-0.141864,0.775261,-2.977398,0
16,-7.812610,-1.306993,19.696208,-0.643673,0.668674,-0.414842,0
17,-7.968908,-5.745408,22.544559,-0.995321,0.781348,-0.773079,1
18,5.040139,-6.523909,15.076901,0.999910,0.794231,-5.199121,0
19,-7.982313,-1.787740,19.953792,-0.754411,0.663061,-0.267348,1
