Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input,Critical
0,-4.205008,-6.210361,9.588442,0.997576,0.781140,0.000000,0
1,6.343666,-6.057949,8.141539,0.999694,0.700000,0.000000,0
2,-0.472609,-6.679272,14.144046,0.999235,0.724164,0.000000,0
3,-7.474629,-2.986068,4.195679,-0.979382,0.794481,0.000000,1
4,-4.581999,7.749192,15.737124,-0.895560,0.714444,0.000000,1
5,-5.274444,2.308256,15.477814,0.996793,0.722989,0.000000,0
6,6.961720,-7.188152,6.104719,0.973319,0.707608,0.000000,0
7,4.699995,-7.701220,6.390319,0.994260,0.718854,0.000000,0
8,-1.601541,-7.841673,1.148578,0.999995,0.701371,0.000000,0
9,3.130344,-3.234217,14.548572,0.999349,0.683646,0.000000,0
10,-1.725918,2.001828,14.534443,0.999955,0.702416,0.000000,0
11,-7.647364,5.433124,3.700673,0.999920,0.736716,0.000000,0
12,0.741588,5.676483,12.124767,0.996630,0.639637,0.000000,0
13,-6.818653,-0.924045,16.004930,0.979039,0.627059,0.000000,0
14,3.385305,-5.032776,16.491091,0.910425,0.672745,0.000000,0
15,-7.983650,7.602538,5.015433,-0.999212,0.780476,0.000000,1
16,5.962341,2.669351,11.200653,-0.993880,0.589348,0.000000,1
17,-3.397357,-7.023160,11.361211,0.999103,0.734502,0.000000,0
18,-6.798208,-5.681101,8.462722,0.999983,0.689757,0.000000,0
19,-6.909478,-1.867194,3.443077,0.628619,0.718290,0.000000,0
20,-4.573417,3.857805,5.829875,-0.792382,0.773438,0.000000,1
21,0.696742,1.910443,11.875258,0.999765,0.649237,0.000000,0
22,-7.714305,-5.972037,3.164930,0.999988,0.702208,0.000000,0
23,-4.467036,-6.256772,12.336482,0.999736,0.781185,0.000000,0
24,-5.894792,5.770775,11.460017,1.000000,0.708176,0.000000,0
25,-6.065088,-2.773467,0.061909,0.999994,0.702333,0.000000,0
26,-6.115248,-2.361388,8.266120,0.999915,0.715670,0.000000,0
27,4.450875,5.124032,16.200173,0.984167,0.754781,0.000000,0
28,-0.458178,-3.930247,20.460088,0.999961,0.661323,0.000000,0
29,2.163375,1.019950,5.252423,0.994670,0.661438,0.000000,0
30,5.076581,5.129681,14.416666,-0.888798,0.624465,0.000000,1
31,5.305779,4.874889,5.308050,0.999135,0.686309,0.000000,0
32,-4.659290,5.713024,5.726333,-0.999815,0.783036,0.000000,1
33,3.940048,4.391115,0.053671,0.999891,0.693775,0.000000,0
34,-0.152694,0.511049,8.840878,0.999982,0.700874,0.000000,0
35,5.380652,-0.281327,6.566602,-0.953920,0.749944,0.000000,1
36,-7.441356,0.923794,10.585565,0.999976,0.705084,0.000000,0
37,-5.950003,4.662488,16.624655,0.883408,0.675670,0.000000,0
38,2.975897,-6.464274,17.630878,0.994425,0.659115,0.000000,0
39,0.139161,4.479751,10.677426,0.999935,0.666807,0.000000,0
40,4.459469,-7.454802,2.238902,-0.995951,0.742886,0.000000,1
41,-3.837220,-5.007529,3.382709,0.999996,0.699256,0.000000,0
42,-3.961973,-0.503870,9.463189,0.999996,0.676819,0.000000,0
43,-4.141256,4.229847,16.072252,0.982087,0.711913,0.000000,0
44,-0.607904,5.245713,8.358480,-0.999998,0.748988,0.000000,1
45,7.372416,4.332136,12.137147,0.999998,0.628521,0.000000,0
46,0.942043,7.172207,20.483818,0.999988,0.752212,0.000000,0
47,-7.318388,-0.050171,18.375355,0.999703,0.653527,0.000000,0
48,6.994798,-0.348895,14.071191,0.998646,0.690955,0.000000,0
49,3.103767,-1.871441,8.083598,0.999992,0.682353,0.000000,0
50,-6.350826,-3.829636,15.493220,0.999081,0.733769,0.000000,0
51,-6.955253,-4.441754,9.390404,0.999961,0.703688,0.000000,0
52,7.074042,7.856980,16.433866,0.856433,0.724792,0.000000,0
53,-6.819849,-0.983299,19.545575,0.999741,0.669005,0.000000,0
54,7.581614,2.218412,18.382528,1.000000,0.791936,0.000000,0
55,3.503499,5.687552,8.591422,-0.247876,0.724142,0.000000,0
56,-7.232133,-1.491582,9.503116,0.997621,0.767245,0.000000,0
57,5.001996,-2.392098,20.142067,0.999965,0.722864,0.000000,0
58,-0.427825,-2.078281,16.071173,0.977323,0.654943,0.000000,0
59,1.211872,5.216245,9.396295,0.998878,0.703944,0.000000,0
60,-7.431223,-2.266997,13.706411,0.999929,0.690196,0.000000,0
61,5.653644,2.745029,11.379560,-0.995156,0.565583,0.000000,1
62,3.098933,3.037049,12.450590,0.999805,0.598263,0.000000,0
63,-2.778243,6.869074,1.931482,0.999271,0.698853,0.000000,0
64,-7.513310,-3.773247,11.108042,0.995945,0.747731,0.000000,0
65,2.518173,0.038968,14.659700,0.999961,0.666458,0.000000,0
66,5.833129,-5.249869,20.218672,0.999971,0.692945,0.000000,0
67,-1.028585,0.190103,4.847006,0.999997,0.730035,0.000000,0
68,-3.132357,-5.631401,8.358816,0.999993,0.704139,0.000000,0
69,-3.592565,-5.580158,20.888627,0.999800,0.691147,0.000000,0
70,-1.016498,5.220661,17.350198,0.999930,0.712012,0.000000,0
71,7.519530,5.821576,8.500018,-0.847714,0.751690,0.000000,1
72,-4.138020,-6.260996,18.809634,0.908654,0.613485,0.000000,0
73,0.238638,7.014467,19.147311,1.000000,0.737124,0.000000,0
74,3.858464,0.089417,19.857274,0.999951,0.738340,0.000000,0
75,4.264696,6.343967,5.708847,-0.974755,0.757447,0.000000,1
76,-1.920574,7.026307,20.378019,0.999992,0.726239,0.000000,0
77,6.019349,-6.324200,5.980185,0.994368,0.714638,0.000000,0
78,-6.346414,3.748982,4.134888,0.999952,0.750498,0.000000,0
79,0.076082,7.508638,17.181131,0.999485,0.708002,0.000000,0
80,4.930994,7.088843,3.337942,0.972540,0.678271,0.000000,0
81,2.757061,-1.622151,20.517536,0.999973,0.724349,0.000000,0
82,2.766477,-0.736066,4.844139,0.999429,0.678111,0.000000,0
83,2.363121,0.905176,9.973651,0.999871,0.637463,0.000000,0
84,-3.067502,-0.042253,17.814370,0.999932,0.677941,0.000000,0
85,-6.278420,-7.328753,0.826282,0.982561,0.692437,0.000000,0
86,-7.901301,-6.890886,15.886812,-0.918492,0.645456,0.000000,1
87,-7.595435,1.694595,2.556061,-0.998682,0.732436,0.000000,1
88,5.632340,3.413614,13.493290,0.998799,0.640044,0.000000,0
89,-6.550008,-7.202290,12.258478,0.991911,0.797810,0.000000,0
90,-0.567719,7.869581,20.071184,0.999997,0.731583,0.000000,0
91,7.741588,-1.295961,13.942080,0.997939,0.700516,0.000000,0
92,-7.999345,-4.158124,11.651617,0.877546,0.783788,0.000000,0
93,-5.879869,6.958298,7.468147,0.999769,0.711155,0.000000,0
94,5.766744,-6.072857,20.349900,0.999812,0.684482,0.000000,0
95,3.476959,5.551452,5.163816,0.999243,0.692035,0.000000,0
96,5.892118,-4.945419,15.377368,-0.566351,0.640626,0.000000,1
97,-6.246298,-7.241045,9.978237,0.988771,0.768579,0.000000,0
98,0.418753,1.552191,2.346292,0.999710,0.699098,0.000000,0
99,-2.739840,-7.511093,1.276565,0.999984,0.704158,0.000000,0
