Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input,Critical
0,6.627622,7.578428,17.168630,0.999997,0.828185,-8.369566,0
1,-7.938524,6.940471,2.624430,-0.999998,0.811055,-0.474777,1
2,-7.834214,6.938718,8.949135,1.000000,0.714430,-2.577536,0
3,-7.937439,6.940471,2.624430,-0.999998,0.811024,-0.000057,1
4,-7.897411,-5.400934,2.627444,-0.991815,0.861653,-5.118701,1
5,7.291631,0.168722,6.438646,0.947991,0.601144,-0.644274,0
6,5.257030,-2.490302,7.135531,-0.603818,0.784935,-3.007567,1
7,6.829689,7.425191,6.438646,0.270195,0.756435,-4.434574,0
8,6.627622,-5.925193,17.168630,0.808690,0.745738,-5.857295,0
9,4.959104,-5.900389,5.544282,0.675255,0.732688,-2.124361,0
10,-7.620145,-0.172364,18.483650,0.507190,0.697207,-0.272915,0
11,-5.909647,7.414874,15.400795,-0.986475,0.837647,-6.477673,1
12,6.711136,0.292957,2.308528,0.993826,0.738226,-7.205517,0
13,6.464107,-5.317510,6.925630,-0.868870,0.788347,-4.299609,1
14,7.291631,1.407695,6.438646,0.998559,0.660360,-1.124483,0
15,-6.462384,-5.192856,17.177181,-0.936544,0.765229,-1.493438,1
16,-7.897411,6.945265,15.562500,0.392195,0.702135,-0.597076,0
17,6.863394,-0.025964,5.603172,0.916415,0.623643,-0.271170,0
18,6.615343,-0.533061,5.882091,0.949706,0.638704,-0.683215,0
19,-7.606972,-5.434001,18.483650,-0.789870,0.739295,-1.058200,1
